timestamp,netAmount0,netAmount1,closeTick,openTick,lowestTick,highestTick,inAmount0,inAmount1,currentLiquidity
2023-04-22 00:54:00,636000000000000,-1172746,-201094,-201094,-201094,-201094,636000000000000,0,794396750436915308
2023-04-22 00:55:00,649000000000000,-1196718,-201094,-201094,-201094,-201094,649000000000000,0,794396750436915308
2023-04-22 00:56:00,0,0,-201094,-201094,-201094,-201094,0,0,794396750436915308
2023-04-22 00:57:00,1594402227127371,-2939983,-201094,-201094,-201094,-201094,1594402227127371,0,794396750436915308
2023-04-22 00:58:00,0,0,-201094,-201094,-201094,-201094,0,0,794396750436915308
2023-04-22 00:59:00,6000000000000000,-11063643,-201094,-201094,-201094,-201094,6000000000000000,0,794396750436915308
2023-04-22 01:00:00,-633601950398147,1177311,-201094,-201094,-201094,-201094,175000000000000,1500000,792823654456035511
2023-04-22 01:01:00,568231638888624,-1047785,-201094,-201094,-201094,-201094,568231638888624,0,792823654456035511
2023-04-22 01:02:00,200000000000000,-368787,-201094,-201094,-201094,-201094,200000000000000,0,792823654456035511
2023-04-22 01:03:00,1189814646870715,-2193946,-201094,-201094,-201094,-201094,1189814646870715,0,792823654456035511
2023-04-22 01:04:00,0,0,-201094,-201094,-201094,-201094,0,0,792823654456035511
2023-04-22 01:05:00,0,0,-201094,-201094,-201094,-201094,0,0,792823654456035511
2023-04-22 01:06:00,611525478042043,-1127616,-201094,-201094,-201094,-201094,611525478042043,0,792823654456035511
2023-04-22 01:07:00,919994082010153,-1696413,-201094,-201094,-201094,-201094,919994082010153,0,792823654456035511
2023-04-22 01:08:00,0,0,-201094,-201094,-201094,-201094,0,0,792823654456035511
2023-04-22 01:09:00,766638783159513,-1413635,-201094,-201094,-201094,-201094,766638783159513,0,792823654456035511
2023-04-22 01:10:00,5590000000000000,-10307617,-201094,-201094,-201094,-201094,5590000000000000,0,792823654456035511
2023-04-22 01:11:00,-2066962566283746,3834323,-201094,-201094,-201094,-201094,0,3834323,792823654456035511
2023-04-22 01:12:00,-745141183732692,1382276,-201094,-201094,-201094,-201094,0,1382276,792823654456035511
2023-04-22 01:13:00,0,0,-201094,-201094,-201094,-201094,0,0,792823654456035511
2023-04-22 01:14:00,755000000000000,-1392172,-201094,-201094,-201094,-201094,755000000000000,0,792823654456035511
2023-04-22 01:15:00,559000000000000,-1030761,-201094,-201094,-201094,-201094,559000000000000,0,792823654456035511
2023-04-22 01:16:00,0,0,-201094,-201094,-201094,-201094,0,0,792823654456035511
2023-04-22 01:17:00,-1055151504806175,1957362,-201094,-201094,-201094,-201094,0,1957362,792823654456035511
2023-04-22 01:18:00,0,0,-201094,-201094,-201094,-201094,0,0,792823654456035511
2023-04-22 01:19:00,560000000000000,-1032605,-201094,-201094,-201094,-201094,560000000000000,0,792823654456035511
2023-04-22 01:20:00,0,0,-201094,-201094,-201094,-201094,0,0,792823654456035511
