timestamp,netAmount0,netAmount1,closeTick,openTick,lowestTick,highestTick,inAmount0,inAmount1,currentLiquidity
2023-04-22 01:20:00,-117326434980903867845,217155227673,-201085,-201098,-201098,-201085,246328182240314522,217610909891,7675137755122555210
2023-04-22 01:21:00,-24328040497759217184,45063495413,-201083,-201085,-201085,-201083,329164127130375897,45672570650,7675137293654192853
2023-04-22 01:22:00,33198005042793799940,-61411415978,-201086,-201083,-201087,-201083,42272168394373526054,16803939835,7675154895876518592
2023-04-22 01:23:00,16911973997629222,-31250404,-201086,-201086,-201086,-201086,36891827497302092,37000000,7675154895876518592
2023-04-22 01:24:00,-7478938409534730497,13851940370,-201085,-201086,-201086,-201085,740286486683827994,15221560790,7687715820237174426
2023-04-22 01:25:00,-1106149517582423775,2048688336,-201085,-201085,-201085,-201085,34347403933649034,2112236838,7687715820237174426
2023-04-22 01:26:00,-4384971990214664718,8121448622,-201085,-201085,-201085,-201085,48000000000000000,8210257989,7687715352998788877
2023-04-22 01:27:00,6171713038263622852,-11417448232,-201085,-201085,-201086,-201085,7021689431702193152,1574239386,7687715352998788877
2023-04-22 01:28:00,-1008651674088232992,1868049643,-201085,-201085,-201085,-201085,5000000000000000,1877300522,7697651614465315819
2023-04-22 01:29:00,6173918592382950007,-11414760462,-201086,-201085,-201086,-201085,10323405041651105225,7685131396,7697651614465315819
2023-04-22 01:30:00,37189255352420299034,-68783324315,-201090,-201086,-201090,-201086,39521362980292681723,4317037566,7697651614465315819
2023-04-22 01:31:00,9227400815772687952,-17061649343,-201090,-201090,-201091,-201090,10065880838467511162,1552010700,7697651614465315819
2023-04-22 01:32:00,-4145745499233190725,7673892962,-201090,-201091,-201091,-201091,88039100902700394,7836688309,7697651614465315819
2023-04-22 01:33:00,-31069273844726688124,57520028543,-201087,-201091,-201091,-201087,7000000000000000,57532977263,7701737758841741552
2023-04-22 01:34:00,-2663418294398129857,4931937130,-201087,-201087,-201087,-201087,51981332799344708,5028093066,7701737758841741552
2023-04-22 01:35:00,31201032909756011,-57394295,-201087,-201087,-201087,-201087,206010718758583422,323698980,7701737758841741552
2023-04-22 01:36:00,-28325078578639171317,52458717937,-201084,-201087,-201087,-201084,119995745427685375,52680764478,7701736801745999685
2023-04-22 01:37:00,-18747061488627768,34860597,-201084,-201084,-201084,-201084,73030285689859271,170000046,7701736801745999685
2023-04-22 01:38:00,-288828178114884978,535000000,-201084,-201084,-201084,-201084,0,535000000,7701736801745999685
2023-04-22 01:39:00,-645268068102556262,1195515376,-201084,-201084,-201084,-201084,146408353610142132,1466440590,7701735841312314228
2023-04-22 01:40:00,-42575781476231164097,78883603485,-201079,-201083,-201083,-201079,302092479664706538,79442870497,7969359621242956077
2023-04-22 01:41:00,-5951670103358541898,11030087065,-201079,-201079,-201079,-201078,49450590861576959,11121638791,7969359621242956077
2023-04-22 01:42:00,-71609816920767126170,132768001874,-201079,-201078,-201078,-201071,396932660584407950,133503141455,7969359621242956077
2023-04-22 01:43:00,-11100155815318962549,20589337544,-201069,-201071,-201071,-201069,21000000000000000,20628248448,7980797276481439950
2023-04-22 01:44:00,-59727638260481719254,110830081083,-201063,-201070,-201070,-201063,529400138273724780,111811548060,7980795276333234981
2023-04-22 01:45:00,9522441442144007596,-17615452804,-201063,-201063,-201066,-201063,31764250384006335161,41277004140,7980795276333234981
2023-04-22 01:46:00,9113132720680527211,-16883016914,-201065,-201064,-201065,-201064,16150289976628027106,13060474082,7983017353474871196
2023-04-22 01:47:00,4500484472867268913,-8342438703,-201065,-201065,-201066,-201065,5044000000000000000,1008604417,7983017353474871196
2023-04-22 01:48:00,-19071039155495020472,35394538421,-201063,-201066,-201066,-201063,313578104924633927,35975987180,7992755870240210048
2023-04-22 01:49:00,-3753831742794117567,6968517359,-201063,-201063,-201063,-201063,496387261543940095,7888974278,7993064492283392037
2023-04-22 01:50:00,-2989643678124657108,5549416201,-201063,-201063,-201063,-201063,26944575757599175,5599380985,7993064492283392037
2023-04-22 01:51:00,-519418982655986145,964679860,-201063,-201063,-201063,-201063,279082871002308283,1482206328,7993064492283392037
2023-04-22 01:52:00,-21237582970057157447,39427028515,-201060,-201063,-201063,-201060,287000000000000000,39959357711,7868957210333696588
2023-04-22 01:53:00,-11998763227381540307,22280785001,-201059,-201060,-201061,-201059,901599598630940513,23953074643,7870224046140048658
2023-04-22 01:54:00,2743521260253103991,-5089273927,-201059,-201059,-201059,-201059,2752906411309776112,17427344,7870224046140048658
2023-04-22 01:55:00,-1020307963902476283,1894738989,-201059,-201059,-201059,-201059,91230076371025528,2063971028,7870224046140048658
2023-04-22 01:56:00,-26992435121925022845,50131344614,-201059,-201059,-201059,-201056,1334150178721329536,52606441210,7870224046140048658
2023-04-22 01:57:00,227084771414625811,-421309284,-201056,-201056,-201056,-201056,259462239722166652,60138473,7878432843336977991
2023-04-22 01:58:00,9862397163683148411,-18299242209,-201057,-201056,-201057,-201056,9872021506762227287,17874468,7878432843336977991
2023-04-22 01:59:00,9176164024083525514,-17024130458,-201057,-201057,-201058,-201057,9220016641424874253,81437073,7878432843336977991
2023-04-22 02:00:00,22881002731463359263,-42442744318,-201061,-201058,-201061,-201058,22954158401692747519,135848053,7997368419227965434
2023-04-22 02:01:00,25454777366499648142,-47200514168,-201064,-201061,-201064,-201061,27728246310301246638,4220145094,7997368419227965434
2023-04-22 02:02:00,20879854402895465521,-38710842046,-201066,-201064,-201066,-201064,21013100855238592933,247279098,7997346971426213874
2023-04-22 02:03:00,-2789556090647126706,5176696802,-201066,-201066,-201066,-201066,113000000000000000,5386176200,7997346971426213874
2023-04-22 02:04:00,-385045647462580516,714547192,-201066,-201066,-201066,-201066,9958968551550130,733009600,7997346971426213874
2023-04-22 02:05:00,27343522491560298945,-50681621885,-201069,-201067,-201069,-201067,28224914919375045722,1635376260,7997346971426213874
2023-04-22 02:06:00,14448416031656712842,-26772453352,-201070,-201069,-201070,-201069,15925843452215439099,2740411064,7997346971426213874
2023-04-22 02:07:00,3091746205819756351,-5728434056,-201070,-201070,-201070,-201070,3371313199964793325,518545364,7997346971426213874
2023-04-22 02:08:00,-139290399500501433,258895923,-201070,-201070,-201070,-201070,290677871889563647,797509688,7997346971426213874
2023-04-22 02:09:00,-19237843652370896278,35686477516,-201068,-201070,-201070,-201068,137100000000000000,35940517422,7997346971426213874
2023-04-22 02:10:00,-1755899696034252942,3257796108,-201068,-201068,-201068,-201068,125000000000000000,3489467793,7997346971426213874
2023-04-22 02:11:00,-19487856089299526110,36158224297,-201066,-201068,-201068,-201066,2805971966070197,36163425903,7992991875834979839
2023-04-22 02:12:00,-25692548380663674,47836441,-201066,-201066,-201066,-201066,86719825000000000,208594517,8006920486104208865
2023-04-22 02:13:00,-1043838148530606378,1937196838,-201066,-201066,-201066,-201066,118965118391536000,2157732617,8006920486104208865
2023-04-22 02:14:00,-5576739490991238326,10348923513,-201065,-201066,-201066,-201065,105951210134556268,10545340707,8006920486104208865
2023-04-22 02:15:00,-13301041875086910403,24856309759,-201064,-201065,-201065,-201054,92201766512450156249,195898569000,8006920486104208865
2023-04-22 02:16:00,13045964049795759102,-24169865549,-201065,-201063,-201065,-201063,22618693658115090487,17768000000,8006920486104208865
