timestamp,netAmount0,netAmount1,closeTick,openTick,lowestTick,highestTick,inAmount0,inAmount1,currentLiquidity
2023-04-22 00:42:00,-6741495548202554816457,9821200947,-272581,-272581,-272588,-272574,7034754500581557563260,20041450558,23217639076916978214
2023-04-22 00:43:00,11549899999000000000000,-16787935156,-272585,-272574,-272585,-272574,11549899999000000000000,0,25973632924526080009
2023-04-22 00:44:00,19370689588739971456537,-28114687459,-272603,-272586,-272603,-272586,19370689588739971456537,0,25954239278057252377
2023-04-22 00:45:00,18285495601185187517804,-26492297494,-272621,-272603,-272621,-272603,18379151996212817916509,135699844,23234755521023283364
2023-04-22 00:46:00,-38115822358449158088147,55338845097,-272621,-272620,-272620,-272581,1685928751758519026210,57788347118,23234755521023283364
2023-04-22 00:47:00,-3210506422266372464765,4682926349,-272578,-272579,-272588,-272578,8200684375196121622358,16598065398,23566089589349230141
2023-04-22 00:48:00,-7975823603117993202501,11611889684,-272570,-272578,-272578,-272569,775792559989321410264,12740621603,23574522247126691873
2023-04-22 00:49:00,-152828342334402354475,226365985,-272570,-272571,-272573,-272570,2606260524608336451283,4017663739,23574522247126691873
2023-04-22 00:50:00,8990294322592077615562,-13073910792,-272579,-272570,-272579,-272570,9063358731245930445977,106310000,23574522247126691873
2023-04-22 00:51:00,2398717926763963887819,-3486274243,-272582,-272580,-272582,-272580,2398717926763963887819,0,23954514887751650397
2023-04-22 00:52:00,19689282340081276270542,-28584319751,-272601,-272583,-272601,-272583,19763347187272272634285,107560000,23935121241282822765
2023-04-22 00:53:00,6157891828243505335432,-8927691765,-272608,-272601,-272608,-272601,6551200000000000000000,571012175,23935121241282822765
2023-04-22 00:54:00,-24713866852878990615910,35903577955,-272583,-272606,-272606,-272583,1250000000000000000000,37718282393,23954514887751650397
2023-04-22 00:55:00,-11520528282654314558346,16777277151,-272571,-272584,-272584,-272571,7413825451335532216585,27552594284,23574522247126691873
2023-04-22 00:56:00,-10944131182459230989795,15966675814,-272560,-272570,-272570,-272554,14223411911912415428514,36678736842,23596023392463722017
2023-04-22 00:57:00,23099756898295887172081,-33602453781,-272583,-272561,-272583,-272561,23175581527409067780910,110530000,23251649117893751310
2023-04-22 00:58:00,-3257637715384902281562,4763451475,-272580,-272580,-272596,-272579,17011313892759661729391,29470065138,23574838538825050537
2023-04-22 00:59:00,-3365943944737102504961,4898038679,-272577,-272580,-272580,-272577,70256055262897495039,5000151267,23574838538825050537
2023-04-22 01:00:00,24575720542966490676679,-35681549737,-272602,-272575,-272602,-272573,27873120541966490676679,4799827515,23232571763123282342
2023-04-22 01:01:00,-3238939964552765378729,4716544777,-272599,-272601,-272609,-272599,9495704702445043797355,18485144749,23237663558340116223
2023-04-22 01:02:00,-34779657529651882227537,50618489033,-272563,-272597,-272597,-272554,14374102727986458774804,71551962456,23574838538825050537
2023-04-22 01:03:00,20871947387390702785099,-30355894219,-272584,-272563,-272584,-272563,20945722154012314997640,107520000,23251965409592109974
2023-04-22 01:04:00,-14223191832067546335389,20706166001,-272570,-272589,-272589,-272570,4400000000000000000000,27097178480,23574838538825050537
2023-04-22 01:05:00,-7419755665304844343515,10810446867,-272562,-272570,-272570,-272562,74665029919358941189,10919116483,23575115068992100689
2023-04-22 01:06:00,8010974535288503140377,-11653655085,-272570,-272561,-272570,-272559,12164374535288503140377,6054572557,23575115068992100689
2023-04-22 01:07:00,43205562220387953744343,-62718361478,-272615,-272571,-272615,-272571,43451972420792822408281,357690000,23046258112072992776
2023-04-22 01:08:00,3555232817687777857395,-5133388648,-272619,-272618,-272626,-272615,13911332815687777857395,15005840626,23046258112072992776
2023-04-22 01:09:00,11040924124136007875987,-15976435940,-272630,-272619,-272630,-272619,11040924124136007875987,0,23244114227831775350
2023-04-22 01:10:00,-23861406145902415781445,34625678935,-272605,-272631,-272631,-272590,27639595160389953455990,74714569726,23233103514135174266
2023-04-22 01:11:00,10192480660892623640366,-14768988309,-272605,-272606,-272616,-272606,10271849864872969608051,115061012,23233103514135174266
2023-04-22 01:12:00,9152770512838425386555,-13249200808,-272625,-272617,-272625,-272617,9152770512838425386555,0,23307321122745156102
2023-04-22 01:13:00,3208128275468865259121,-4628087625,-272629,-272626,-272636,-272626,12128455757270128578505,12910469135,23243549434015236594
2023-04-22 01:14:00,11492627293076349131341,-16608728172,-272640,-272629,-272642,-272629,14493368456246384902232,4339384564,23293675153689956913
2023-04-22 01:15:00,-13753336074666659944907,19914570924,-272626,-272639,-272639,-272624,7823807542405915903613,31230411024,23243549434015236594
2023-04-22 01:16:00,67226488015706690473974,-96953805584,-272675,-272627,-272675,-272627,100056920013387624497643,47385600873,36162376449736961892
2023-04-22 01:17:00,-23329439136404521426175,33655434533,-272675,-272676,-272677,-272660,6912893058097432021415,43608066144,36162376449736961892
2023-04-22 01:18:00,-42789914179509757231864,61857226201,-272627,-272660,-272661,-272627,3899335359975535665699,67482723581,23243549434015236594
2023-04-22 01:19:00,-15483963387586225668508,22444582973,-272627,-272626,-272626,-272610,2562290752119657355193,26156873790,23243549434015236594
2023-04-22 01:20:00,-17936910324670883372610,26050975189,-272627,-272609,-272609,-272585,6775139254890196670388,35888981668,23243549434015236594
2023-04-22 01:21:00,-5261048688817374896031,7681573241,-272586,-272609,-272609,-272586,23616625550687890669762,41947922483,23446991068816923847
2023-04-22 01:22:00,22400885950425593183621,-32499895360,-272610,-272587,-272610,-272587,22400885950425593183621,0,23232710388611857273
2023-04-22 01:23:00,-10423768983964504303789,15128920583,-272599,-272609,-272609,-272599,0,15128920583,23432689217564930096
